2250 -0.25005925 -0.05740026 10.026036 95 71 35
2260 -0.2510839 -0.045104533 9.977878 146 123 77
2270 -0.31358716 -0.0030941358 10.080342 71 47 26
2280 -0.25313318 -0.043055248 9.977878 106 79 44
2290 -0.2603057 -0.061498836 10.048578 171 142 62
2300 -0.50929415 0.23667254 9.917424 134 91 47
2310 -0.4959738 0.20900714 9.912301 52 27 13
2320 -0.48982593 0.24179575 9.94099 173 147 96
2330 -0.49904773 0.21617965 9.915375 62 37 23
2340 -0.4939245 0.20593321 9.915375 67 38 20
2350 -0.5082695 0.23564789 9.9143505 164 128 63
2360 -0.49494913 0.25511613 9.947139 126 96 50
2370 -0.50417095 0.22027823 9.9143505 74 46 35
2380 -0.50007236 0.24486968 9.92972 136 107 61
2390 -0.48880127 0.23564789 9.935867 193 171 121
2400 -0.5031463 0.25819007 9.935867 143 108 62
2410 -0.5205652 0.2499929 9.913325 96 58 20
2420 -0.48675197 0.23769717 9.935867 133 107 63
2430 -0.52363914 0.24691898 9.910252 132 96 46
2440 -0.5123681 0.22745074 9.908202 79 45 19
2450 -0.52773774 0.2499929 9.9051285 43 24 12
2460 -0.5195406 0.24794361 9.907178 72 43 15
2470 -0.50929415 0.23257396 9.909227 36 17 7
2480 -0.4959738 0.21105644 9.916399 63 33 15
2490 -0.48982593 0.25306684 9.944065 157 124 71
2500 -0.501097 0.24794361 9.930744 130 101 56
2510 -0.5164667 0.25409147 9.915375 109 74 29
2520 -0.50929415 0.24486968 9.915375 74 41 13
2530 -0.515442 0.2592147 9.921523 113 81 36
2540 -0.4918752 0.25614077 9.945089 160 133 77
2550 -0.50417095 0.23769717 9.918448 105 66 24
2560 -0.50417095 0.24794361 9.928695 137 110 63
2570 -0.50007236 0.23462324 9.916399 74 39 10
2580 -0.48880127 0.2264261 9.9276705 50 22 18
2590 -0.5072449 0.2428204 9.919474 176 140 65
2600 -0.5113434 0.23769717 9.909227 69 42 17
2610 -0.5195406 0.25614077 9.912301 92 56 18
2620 -0.50519556 0.24589433 9.922547 144 112 55
2630 -0.50929415 0.25614077 9.928695 141 112 64
2640 -0.53593487 0.25101754 9.902055 84 49 23
2650 -0.49494913 0.22437681 9.920498 145 109 55
2660 -0.48777664 0.25511613 9.953286 85 54 21
2670 -0.48675197 0.22232752 9.918448 94 59 23
2680 -0.50519556 0.24794361 9.926646 149 122 72
2690 -0.2562071 0.035842333 9.916399 119 77 34
2700 -0.39658332 0.20695786 10.0045185 126 103 68
2710 -0.3166611 0.24384505 10.0813675 95 78 50
2720 -0.44371694 0.2571654 9.9819765 110 77 46
2730 -0.27260143 0.22847538 10.123378 16 11 8
2740 -0.3494497 0.24691898 10.05985 67 50 35
2750 -0.27055213 0.13010956 9.903079 76 58 38
2760 -0.43244585 0.24589433 9.978903 120 98 79
2770 -0.35047436 0.24486968 10.054727 52 36 24
2780 -0.27977392 0.18134177 10.1264515 24 14 12
2790 -0.2346896 0.075803444 9.890783 68 48 22
2800 -0.27362606 0.20285928 9.918448 85 68 48
2810 -0.2787493 0.17314461 9.915375 101 85 59
2820 -0.39965725 0.22847538 9.9871 200 184 141
2830 -0.28797108 0.20490856 9.957385 101 84 57
2840 -0.32998148 0.22027823 10.055751 127 110 80
2850 -0.26645356 0.09732097 9.913325 45 32 17
2860 -0.35457292 0.24794361 10.056776 91 73 47
2870 -0.33612934 0.038916264 9.954311 122 84 42
2880 -0.32178432 0.0911731 10.068047 70 55 35
2890 -0.27567536 0.2499929 10.118255 32 26 20
2900 -0.33817863 0.11166598 9.988125 111 81 53
2910 -0.24493603 0.11166598 9.890783 50 38 24
2920 -0.2582564 0.22232752 9.908202 69 47 25
2930 -0.27772462 0.20285928 9.932794 61 44 26
2940 -0.4426923 0.20593321 9.948163 128 103 64
2950 -0.43244585 0.1587996 9.928695 47 29 17
2960 -0.22854173 0.065557 9.888734 32 22 14
2970 -0.32075968 0.022521961 10.100836 53 41 26
2980 -0.4519141 0.2520422 9.965582 110 86 53
2990 -0.39965725 0.22335216 9.984026 192 173 127
3000 -0.26850283 0.215155 9.913325 83 67 45
3010 -0.47855484 0.22437681 9.937917 184 165 116
3020 -0.41810083 0.21925358 9.991199 222 210 167
3030 -0.30129144 0.017398741 10.012716 85 66 43
3040 -0.32485825 0.09322239 10.050628 81 61 38
3050 -0.3187104 0.03789162 9.947139 69 41 21
3060 -0.31358716 0.1167892 10.0813675 34 26 18
3070 -0.26133034 0.089123815 9.9143505 43 29 16
3080 -0.24083745 0.060433786 9.9051285 145 118 46
3090 -0.2746507 0.11166598 9.918448 85 67 44
3100 -0.44884017 0.24896826 9.964558 98 73 42
3110 -0.39248475 0.1680214 9.951238 144 117 72
3120 -0.2787493 0.16904603 9.916399 88 72 49
3130 -0.3023161 0.22232752 10.091614 75 59 37
3140 -0.47753018 0.21617965 9.921523 75 40 11
